id,activity_date,total_steps,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories,day_of_week,is_weekend,total_active_minutes,sedentary_ratio,activity_level
3977333714,2016-04-16,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,Sat,Weekend,267,0.7129032258064516,High
3977333714,2016-04-17,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,Sun,Weekend,274,0.6864988558352403,High
3977333714,2016-04-18,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,Mon,Weekday,313,0.659041394335512,High
3977333714,2016-04-19,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,Tue,Weekday,307,0.7062200956937799,High
3977333714,2016-04-20,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,Wed,Weekday,264,0.7619477006311993,High
3977333714,2016-04-21,6093,4.07999992370605,4.07999992370605,0,0,0,4.05999994277954,0,0,0,242,712,1397,Thu,Weekday,242,0.7463312368972747,Moderate
3977333714,2016-04-22,8911,5.96000003814697,5.96000003814697,0,2.32999992370605,0.579999983310699,3.05999994277954,0,33,12,188,731,1481,Fri,Weekday,233,0.758298755186722,Moderate
3977333714,2016-04-23,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,Sat,Weekend,344,0.6779026217228464,High
3977333714,2016-04-24,14112,10,10,0,3.26999998092651,4.55999994277954,2.17000007629395,0,30,95,129,660,1655,Sun,Weekend,254,0.7221006564551422,High
3977333714,2016-04-25,11177,8.47999954223633,8.47999954223633,0,5.61999988555908,0.430000007152557,2.41000008583069,0,50,9,133,781,1570,Mon,Weekday,192,0.802672147995889,High
3977333714,2016-04-26,11388,7.61999988555908,7.61999988555908,0,0.449999988079071,4.21999979019165,2.95000004768372,0,7,95,170,797,1551,Tue,Weekday,272,0.7455565949485501,High
3977333714,2016-04-27,7193,5.03999996185303,5.03999996185303,0,0,0.419999986886978,4.61999988555908,0,0,10,176,714,1377,Wed,Weekday,186,0.7933333333333333,Moderate
3977333714,2016-04-28,7114,4.88000011444092,4.88000011444092,0,1.37000000476837,0.28999999165535,3.22000002861023,0,15,8,190,804,1407,Thu,Weekday,213,0.7905604719764012,Moderate
3977333714,2016-04-29,10645,7.75,7.75,0,3.74000000953674,1.29999995231628,2.71000003814697,0,36,32,150,744,1545,Fri,Weekday,218,0.7733887733887734,High
3977333714,2016-04-30,13238,9.19999980926514,9.19999980926514,0,3.69000005722046,2.09999990463257,3.41000008583069,0,43,52,194,687,1650,Sat,Weekend,289,0.7038934426229508,High
3977333714,2016-05-01,10414,7.07000017166138,7.07000017166138,0,2.67000007629395,1.98000001907349,2.41000008583069,0,41,40,124,691,1501,Sun,Weekend,205,0.7712053571428571,High
3977333714,2016-05-02,16520,11.0500001907349,11.0500001907349,0,1.53999996185303,6.48000001907349,3.01999998092651,0,24,143,176,713,1760,Mon,Weekday,343,0.6751893939393939,High
3977333714,2016-05-03,14335,9.59000015258789,9.59000015258789,0,3.3199999332428,1.74000000953674,4.53000020980835,0,47,41,258,594,1710,Tue,Weekday,346,0.6319148936170212,High
3977333714,2016-05-04,13559,9.4399995803833,9.4399995803833,0,1.80999994277954,4.57999992370605,2.89000010490417,0,14,96,142,852,1628,Wed,Weekday,252,0.7717391304347826,High
3977333714,2016-05-05,12312,8.57999992370605,8.57999992370605,0,1.75999999046326,4.1100001335144,2.71000003814697,0,14,88,178,680,1618,Thu,Weekday,280,0.7083333333333334,High
3977333714,2016-05-06,11677,8.27999973297119,8.27999973297119,0,3.10999989509583,2.50999999046326,2.67000007629395,0,29,55,168,676,1590,Fri,Weekday,252,0.728448275862069,High
3977333714,2016-05-07,11550,7.73000001907349,7.73000001907349,0,0,4.13000011444092,3.58999991416931,0,0,86,208,703,1574,Sat,Weekend,294,0.7051153460381143,High
3977333714,2016-05-08,13585,9.09000015258789,9.09000015258789,0,0.680000007152557,5.23999977111816,3.17000007629395,0,9,116,171,688,1633,Sun,Weekend,296,0.6991869918699187,High
3977333714,2016-05-09,14687,10.0799999237061,10.0799999237061,0,0.769999980926514,5.59999990463257,3.54999995231628,0,8,122,151,1159,1667,Mon,Weekday,281,0.8048611111111111,High
3977333714,2016-05-10,13072,8.77999973297119,8.77999973297119,0,0.0700000002980232,5.40000009536743,3.30999994277954,0,1,115,196,676,1630,Tue,Weekday,312,0.6842105263157895,High
3977333714,2016-05-11,746,0.5,0.5,0,0.370000004768372,0,0.129999995231628,0,4,0,9,13,52,Wed,Weekday,13,0.5,Low
4020332650,2016-04-12,8539,6.11999988555908,6.11999988555908,0,0.150000005960464,0.239999994635582,5.67999982833862,0,4,15,331,712,3654,Tue,Weekday,350,0.6704331450094162,Moderate
4020332650,2016-04-13,0,0,0,0,0,0,0,0,0,0,0,1440,1981,Wed,Weekday,0,1,Low
4020332650,2016-04-14,108,0.0799999982118607,0.0799999982118607,0,0,0,0.0299999993294477,0,0,0,3,1437,2011,Thu,Weekday,3,0.9979166666666667,Low
4020332650,2016-04-15,1882,1.35000002384186,1.35000002384186,0,0.209999993443489,0.360000014305115,0.769999980926514,0,36,18,87,1299,2951,Fri,Weekday,141,0.9020833333333333,Low
4020332650,2016-04-16,1982,1.41999995708466,1.41999995708466,0,0.449999988079071,0.370000004768372,0.589999973773956,0,65,21,55,1222,3051,Sat,Weekend,141,0.896551724137931,Low
4020332650,2016-04-17,16,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,2,1438,1990,Sun,Weekend,2,0.9986111111111111,Low
4020332650,2016-04-18,62,0.0399999991059303,0.0399999991059303,0,0,0,0.0399999991059303,0,0,0,2,1438,1995,Mon,Weekday,2,0.9986111111111111,Low
4020332650,2016-04-19,0,0,0,0,0,0,0,0,0,0,0,1440,1980,Tue,Weekday,0,1,Low
4020332650,2016-04-20,0,0,0,0,0,0,0,0,0,0,0,1440,1980,Wed,Weekday,0,1,Low
4020332650,2016-04-21,0,0,0,0,0,0,0,0,0,0,0,1440,1980,Thu,Weekday,0,1,Low
4020332650,2016-04-22,0,0,0,0,0,0,0,0,0,0,0,1440,1980,Fri,Weekday,0,1,Low
4020332650,2016-04-23,0,0,0,0,0,0,0,0,0,0,0,1440,1980,Sat,Weekend,0,1,Low
4020332650,2016-04-24,0,0,0,0,0,0,0,0,0,0,0,1440,1980,Sun,Weekend,0,1,Low
4020332650,2016-04-25,0,0,0,0,0,0,0,0,0,0,0,1440,1980,Mon,Weekday,0,1,Low
4020332650,2016-04-26,0,0,0,0,0,0,0,0,0,0,0,1440,1980,Tue,Weekday,0,1,Low
4020332650,2016-04-27,0,0,0,0,0,0,0,0,0,0,0,1440,1980,Wed,Weekday,0,1,Low
4020332650,2016-04-28,0,0,0,0,0,0,0,0,0,0,0,1440,1980,Thu,Weekday,0,1,Low
4020332650,2016-04-29,0,0,0,0,0,0,0,0,0,0,0,1440,1980,Fri,Weekday,0,1,Low
4020332650,2016-04-30,0,0,0,0,0,0,0,0,0,0,0,1440,1980,Sat,Weekend,0,1,Low
4020332650,2016-05-01,0,0,0,0,0,0,0,0,0,0,0,1440,1980,Sun,Weekend,0,1,Low
4020332650,2016-05-02,475,0.340000003576279,0.340000003576279,0,0,0.0399999991059303,0.28999999165535,0,0,11,31,1350,2207,Mon,Weekday,42,0.9698275862068966,Low
4020332650,2016-05-03,4496,3.22000002861023,3.22000002861023,0,0,0,3.15000009536743,0.0500000007450581,0,0,174,950,2828,Tue,Weekday,174,0.8451957295373665,Low
4020332650,2016-05-04,10252,7.34999990463257,7.34999990463257,0,0.670000016689301,1.03999996185303,5.57999992370605,0,13,46,346,531,3879,Wed,Weekday,405,0.5673076923076923,High
4020332650,2016-05-05,11728,8.43000030517578,8.43000030517578,0,2.61999988555908,1.67999994754791,4.03999996185303,0.0700000002980232,38,42,196,916,3429,Thu,Weekday,276,0.7684563758389261,High
4020332650,2016-05-06,4369,3.13000011444092,3.13000011444092,0,0,0,3.09999990463257,0.00999999977648258,0,0,177,855,2704,Fri,Weekday,177,0.8284883720930233,Low
4020332650,2016-05-07,6132,4.40000009536743,4.40000009536743,0,0,0,3.57999992370605,0,0,0,184,1256,2975,Sat,Weekend,184,0.8722222222222222,Moderate
4020332650,2016-05-08,5862,4.19999980926514,4.19999980926514,0,0,0,4.15000009536743,0,0,0,263,775,3089,Sun,Weekend,263,0.7466281310211946,Moderate
4020332650,2016-05-09,4556,3.26999998092651,3.26999998092651,0,0.200000002980232,0.119999997317791,2.94000005722046,0,3,5,173,1225,2785,Mon,Weekday,181,0.8712660028449503,Low
4020332650,2016-05-10,5546,3.98000001907349,3.98000001907349,0,0,0,3.86999988555908,0.0399999991059303,0,0,206,774,2926,Tue,Weekday,206,0.789795918367347,Moderate
4020332650,2016-05-11,3689,2.65000009536743,2.65000009536743,0,0.109999999403954,0.170000001788139,2.32999992370605,0,2,8,134,1296,2645,Wed,Weekday,144,0.9,Low
4020332650,2016-05-12,590,0.419999986886978,0.419999986886978,0,0,0,0.409999996423721,0,0,0,21,721,1120,Thu,Weekday,21,0.9716981132075472,Low
4057192912,2016-04-12,5394,4.03000020980835,4.03000020980835,0,0,0,3.94000005722046,0,0,0,164,1276,2286,Tue,Weekday,164,0.8861111111111111,Moderate
4057192912,2016-04-13,5974,4.46999979019165,4.46999979019165,0,0,0,4.36999988555908,0,0,0,160,1280,2306,Wed,Weekday,160,0.8888888888888888,Moderate
4057192912,2016-04-14,0,0,0,0,0,0,0,0,0,0,0,1440,1776,Thu,Weekday,0,1,Low
4057192912,2016-04-15,3984,2.95000004768372,2.95000004768372,0,0.209999993443489,0.259999990463257,2.44000005722046,0,3,6,88,873,1527,Fri,Weekday,97,0.9,Low
4319703577,2016-04-12,7753,5.19999980926514,5.19999980926514,0,0,0,0,0,0,0,0,1440,2115,Tue,Weekday,0,1,Moderate
4319703577,2016-04-13,8204,5.5,5.5,0,0.529999971389771,0.589999973773956,1.30999994277954,0,8,15,96,1234,2135,Wed,Weekday,119,0.9120473022912047,Moderate
4319703577,2016-04-14,10210,6.88000011444092,6.88000011444092,0,0.109999999403954,0.330000013113022,6.44000005722046,0,1,9,339,589,2302,Thu,Weekday,349,0.6279317697228145,High
4319703577,2016-04-15,5664,3.79999995231628,3.79999995231628,0,0,0,3.79999995231628,0,0,0,228,752,1985,Fri,Weekday,228,0.7673469387755102,Moderate
4319703577,2016-04-16,4744,3.1800000667572,3.1800000667572,0,0,0,3.1800000667572,0,0,0,194,724,1884,Sat,Weekend,194,0.7886710239651417,Low
4319703577,2016-04-17,29,0.0199999995529652,0.0199999995529652,0,0,0,0.0199999995529652,0,0,0,3,1363,1464,Sun,Weekend,3,0.9978038067349927,Low
4319703577,2016-04-18,2276,1.54999995231628,1.54999995231628,0,0.0700000002980232,0.330000013113022,1.12000000476837,0,1,9,58,824,1632,Mon,Weekday,68,0.9237668161434978,Low
4319703577,2016-04-19,8925,5.98999977111816,5.98999977111816,0,0,0,5.98999977111816,0,0,0,311,604,2200,Tue,Weekday,311,0.6601092896174864,Moderate
4319703577,2016-04-20,8954,6.01000022888184,6.01000022888184,0,0,0.680000007152557,5.30999994277954,0,0,18,306,671,2220,Wed,Weekday,324,0.6743718592964824,Moderate
4319703577,2016-04-21,3702,2.48000001907349,2.48000001907349,0,0,0,0.349999994039536,0,0,0,34,1265,1792,Thu,Weekday,34,0.9738260200153964,Low
4319703577,2016-04-22,4500,3.01999998092651,3.01999998092651,0,0.0599999986588955,0.810000002384186,2.15000009536743,0,1,19,176,709,1886,Fri,Weekday,196,0.7834254143646409,Low
4319703577,2016-04-23,4935,3.30999994277954,3.30999994277954,0,0,0,3.30999994277954,0,0,0,233,546,1945,Sat,Weekend,233,0.7008985879332478,Low
4319703577,2016-04-24,4081,2.74000000953674,2.74000000953674,0,0.0599999986588955,0.200000002980232,2.47000002861023,0,1,5,191,692,1880,Sun,Weekend,197,0.7784026996625422,Low
4319703577,2016-04-25,9259,6.21000003814697,6.21000003814697,0,0,0.280000001192093,5.92999982833862,0,0,8,390,544,2314,Mon,Weekday,398,0.5774946921443737,Moderate
4319703577,2016-04-26,9899,6.6399998664856,6.6399998664856,0,0.569999992847443,0.920000016689301,5.15000009536743,0,8,21,288,649,2236,Tue,Weekday,317,0.6718426501035196,Moderate
4319703577,2016-04-27,10780,7.23000001907349,7.23000001907349,0,0.409999996423721,1.91999995708466,4.90999984741211,0,6,47,300,680,2324,Wed,Weekday,353,0.6582768635043562,High
4319703577,2016-04-28,10817,7.28000020980835,7.28000020980835,0,1.00999999046326,0.330000013113022,5.94000005722046,0,13,8,359,552,2367,Thu,Weekday,380,0.592274678111588,High
4319703577,2016-04-29,7990,5.3600001335144,5.3600001335144,0,0.449999988079071,0.790000021457672,4.11999988555908,0,6,18,289,624,2175,Fri,Weekday,313,0.6659551760939167,Moderate
4319703577,2016-04-30,8221,5.51999998092651,5.51999998092651,0,0.400000005960464,1.61000001430511,3.50999999046326,0,6,38,196,695,2092,Sat,Weekend,240,0.7433155080213903,Moderate
4319703577,2016-05-01,1251,0.839999973773956,0.839999973773956,0,0,0,0.839999973773956,0,0,0,67,836,1593,Sun,Weekend,67,0.9258028792912514,Low
4319703577,2016-05-02,9261,6.23999977111816,6.23999977111816,0,0,0.439999997615814,5.71000003814697,0,0,11,344,585,2270,Mon,Weekday,355,0.6223404255319149,Moderate
4319703577,2016-05-03,9648,6.46999979019165,6.46999979019165,0,0.579999983310699,1.07000005245209,4.82999992370605,0,8,26,287,669,2235,Tue,Weekday,321,0.6757575757575758,Moderate
4319703577,2016-05-04,10429,7.01999998092651,7.01999998092651,0,0.589999973773956,0.579999983310699,5.84999990463257,0,8,13,313,1106,2282,Wed,Weekday,334,0.7680555555555556,High
4319703577,2016-05-05,13658,9.48999977111816,9.48999977111816,0,2.63000011444092,1.4099999666214,5.44999980926514,0,27,34,328,957,2530,Thu,Weekday,389,0.7109955423476969,High
4319703577,2016-05-06,9524,6.42000007629395,6.42000007629395,0,0.409999996423721,0.469999998807907,5.46000003814697,0,6,11,314,692,2266,Fri,Weekday,331,0.6764418377321603,Moderate
4319703577,2016-05-07,7937,5.32999992370605,5.32999992370605,0,0.189999997615814,1.04999995231628,4.07999992370605,0,3,28,279,586,2158,Sat,Weekend,310,0.6540178571428571,Moderate
4319703577,2016-05-08,3672,2.46000003814697,2.46000003814697,0,0,0,2.46000003814697,0,0,0,153,603,1792,Sun,Weekend,153,0.7976190476190477,Low
4319703577,2016-05-09,10378,6.96000003814697,6.96000003814697,0,0.140000000596046,0.560000002384186,6.25,0,2,14,374,490,2345,Mon,Weekday,390,0.5568181818181818,High
4319703577,2016-05-10,9487,6.36999988555908,6.36999988555908,0,0.209999993443489,0.46000000834465,5.69999980926514,0,3,12,329,555,2260,Tue,Weekday,344,0.6173526140155728,Moderate
4319703577,2016-05-11,9129,6.13000011444092,6.13000011444092,0,0.200000002980232,0.740000009536743,5.17999982833862,0,3,18,311,574,2232,Wed,Weekday,332,0.6335540838852097,Moderate
4319703577,2016-05-12,17,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,2,0,257,Thu,Weekday,2,0,Low
4388161847,2016-04-12,10122,7.78000020980835,7.78000020980835,0,0,0,0,0,0,0,0,1440,2955,Tue,Weekday,0,1,High
4388161847,2016-04-13,10993,8.44999980926514,8.44999980926514,0,0.0599999986588955,0.629999995231628,3.88000011444092,0,1,14,150,1275,3092,Wed,Weekday,165,0.8854166666666666,High
4388161847,2016-04-14,8863,6.82000017166138,6.82000017166138,0,0.129999995231628,1.07000005245209,5.61999988555908,0,10,35,219,945,2998,Thu,Weekday,264,0.7816377171215881,Moderate
4388161847,2016-04-15,8758,6.73000001907349,6.73000001907349,0,0,0,6.73000001907349,0,0,0,299,837,3066,Fri,Weekday,299,0.7367957746478874,Moderate
4388161847,2016-04-16,6580,5.05999994277954,5.05999994277954,0,0.209999993443489,0.400000005960464,4.44999980926514,0,6,9,253,609,3073,Sat,Weekend,268,0.6944127708095781,Moderate
4388161847,2016-04-17,4660,3.57999992370605,3.57999992370605,0,0,0,3.57999992370605,0,0,0,201,721,2572,Sun,Weekend,201,0.7819956616052061,Low
4388161847,2016-04-18,11009,9.10000038146973,9.10000038146973,0,3.55999994277954,0.400000005960464,5.1399998664856,0,27,8,239,1017,3274,Mon,Weekday,274,0.7877614252517429,High
4388161847,2016-04-19,10181,7.82999992370605,7.82999992370605,0,1.37000000476837,0.689999997615814,5.76999998092651,0,20,16,249,704,3015,Tue,Weekday,285,0.7118301314459049,High
4388161847,2016-04-20,10553,8.11999988555908,8.11999988555908,0,1.10000002384186,1.72000002861023,5.28999996185303,0,19,42,228,696,3083,Wed,Weekday,289,0.7065989847715736,High
4388161847,2016-04-21,10055,7.73000001907349,7.73000001907349,0,0.370000004768372,0.389999985694885,6.98000001907349,0,7,12,272,853,3069,Thu,Weekday,291,0.7456293706293706,High
4388161847,2016-04-22,12139,9.34000015258789,9.34000015258789,0,3.29999995231628,1.11000001430511,4.92000007629395,0,77,25,220,945,3544,Fri,Weekday,322,0.7458563535911602,High
4388161847,2016-04-23,13236,10.1800003051758,10.1800003051758,0,4.5,0.319999992847443,5.34999990463257,0,58,5,215,749,3306,Sat,Weekend,278,0.7293086660175268,High
4388161847,2016-04-24,10243,7.88000011444092,7.88000011444092,0,1.08000004291534,0.509999990463257,6.30000019073486,0,14,8,239,584,2885,Sun,Weekend,261,0.6911242603550296,High
4388161847,2016-04-25,12961,9.97000026702881,9.97000026702881,0,0.730000019073486,1.39999997615814,7.84000015258789,0,11,31,301,1054,3288,Mon,Weekday,343,0.7544738725841088,High
4388161847,2016-04-26,9461,7.28000020980835,7.28000020980835,0,0.939999997615814,1.05999994277954,5.26999998092651,0,14,23,224,673,2929,Tue,Weekday,261,0.7205567451820128,Moderate
4388161847,2016-04-27,11193,8.60999965667725,8.60999965667725,0,0.699999988079071,2.50999999046326,5.3899998664856,0,11,48,241,684,3074,Wed,Weekday,300,0.6951219512195121,High
4388161847,2016-04-28,10074,7.75,7.75,0,1.28999996185303,0.430000007152557,6.03000020980835,0,19,9,234,878,2969,Thu,Weekday,262,0.7701754385964912,High
4388161847,2016-04-29,9232,7.09999990463257,7.09999990463257,0,0.800000011920929,0.889999985694885,5.42000007629395,0,13,16,236,1175,2979,Fri,Weekday,265,0.8159722222222222,Moderate
4388161847,2016-04-30,12533,9.64000034332275,9.64000034332275,0,0.699999988079071,2,6.94000005722046,0,14,43,300,537,3283,Sat,Weekend,357,0.6006711409395973,High
4388161847,2016-05-01,10255,7.8899998664856,7.8899998664856,0,1.00999999046326,0.680000007152557,6.19999980926514,0,12,15,241,579,2926,Sun,Weekend,268,0.6835891381345927,High
4388161847,2016-05-02,10096,8.39999961853027,8.39999961853027,0,3.76999998092651,0.0799999982118607,4.55000019073486,0,33,4,204,935,3147,Mon,Weekday,241,0.7950680272108843,High
4388161847,2016-05-03,12727,9.78999996185303,9.78999996185303,0,1.12999999523163,0.779999971389771,7.88000011444092,0,18,18,306,984,3290,Tue,Weekday,342,0.7420814479638009,High
4388161847,2016-05-04,12375,9.52000045776367,9.52000045776367,0,2.78999996185303,0.930000007152557,5.80000019073486,0,35,21,251,632,3162,Wed,Weekday,307,0.6730564430244942,High
4388161847,2016-05-05,9603,7.38000011444092,7.38000011444092,0,0.629999995231628,1.66999995708466,5.09000015258789,0,12,39,199,896,2899,Thu,Weekday,250,0.7818499127399651,Moderate
4388161847,2016-05-06,13175,10.1300001144409,10.1300001144409,0,2.10999989509583,2.08999991416931,5.92999982833862,0,33,45,262,1100,3425,Fri,Weekday,340,0.7638888888888888,High
4388161847,2016-05-07,22770,17.5400009155273,17.5400009155273,0,9.44999980926514,2.76999998092651,5.32999992370605,0,120,56,260,508,4022,Sat,Weekend,436,0.538135593220339,High
4388161847,2016-05-08,17298,14.3800001144409,14.3800001144409,0,9.89000034332275,1.25999999046326,3.23000001907349,0,107,38,178,576,3934,Sun,Weekend,323,0.6407119021134594,High
4388161847,2016-05-09,10218,7.8600001335144,7.8600001335144,0,0.340000003576279,0.730000019073486,6.78999996185303,0,6,19,258,1020,3013,Mon,Weekday,283,0.782808902532617,High
4388161847,2016-05-10,10299,7.92000007629395,7.92000007629395,0,0.810000002384186,0.649999976158142,6.46000003814697,0,13,14,267,648,3061,Tue,Weekday,294,0.6878980891719745,High
4388161847,2016-05-11,10201,7.84000015258789,7.84000015258789,0,0.529999971389771,0.790000021457672,6.53000020980835,0,8,18,256,858,2954,Wed,Weekday,282,0.7526315789473684,High
4388161847,2016-05-12,3369,2.58999991416931,2.58999991416931,0,0,0,2.58999991416931,0,0,0,108,825,1623,Thu,Weekday,108,0.8842443729903537,Low
4445114986,2016-04-12,3276,2.20000004768372,2.20000004768372,0,0,0,2.20000004768372,0,0,0,196,787,2113,Tue,Weekday,196,0.8006103763987793,Low
4445114986,2016-04-13,2961,1.99000000953674,1.99000000953674,0,0,0,1.99000000953674,0,0,0,194,840,2095,Wed,Weekday,194,0.8123791102514507,Low
4445114986,2016-04-14,3974,2.67000007629395,2.67000007629395,0,0,0,2.67000007629395,0,0,0,231,717,2194,Thu,Weekday,231,0.7563291139240507,Low
4445114986,2016-04-15,7198,4.82999992370605,4.82999992370605,0,0,0,4.82999992370605,0,0,0,350,711,2496,Fri,Weekday,350,0.6701225259189444,Moderate
4445114986,2016-04-16,3945,2.65000009536743,2.65000009536743,0,0,0,2.65000009536743,0,0,0,225,716,2180,Sat,Weekend,225,0.7608926673751328,Low
4445114986,2016-04-17,2268,1.51999998092651,1.51999998092651,0,0,0,1.51999998092651,0,0,0,114,1219,1933,Sun,Weekend,114,0.9144786196549137,Low
4445114986,2016-04-18,6155,4.23999977111816,4.23999977111816,0,2,0.28999999165535,1.95000004768372,0,25,6,162,1247,2248,Mon,Weekday,193,0.8659722222222223,Moderate
4445114986,2016-04-19,2064,1.38999998569489,1.38999998569489,0,0,0,1.38999998569489,0,0,0,121,895,1954,Tue,Weekday,121,0.8809055118110236,Low
4445114986,2016-04-20,2072,1.38999998569489,1.38999998569489,0,0,0,1.38999998569489,0,0,0,137,841,1974,Wed,Weekday,137,0.8599182004089979,Low
4445114986,2016-04-21,3809,2.55999994277954,2.55999994277954,0,0,0,2.53999996185303,0,0,0,215,756,2150,Thu,Weekday,215,0.7785787847579815,Low
4445114986,2016-04-22,6831,4.57999992370605,4.57999992370605,0,0,0,4.57999992370605,0,0,0,317,706,2432,Fri,Weekday,317,0.6901270772238515,Moderate
4445114986,2016-04-23,4363,2.9300000667572,2.9300000667572,0,0,0,2.9300000667572,0,0,0,201,1239,2149,Sat,Weekend,201,0.8604166666666667,Low
4445114986,2016-04-24,5002,3.35999989509583,3.35999989509583,0,0,0,3.35999989509583,0,0,0,244,1196,2247,Sun,Weekend,244,0.8305555555555556,Moderate
4445114986,2016-04-25,3385,2.26999998092651,2.26999998092651,0,0,0,2.26999998092651,0,0,0,179,916,2070,Mon,Weekday,179,0.8365296803652968,Low
4445114986,2016-04-26,6326,4.40999984741211,4.40999984741211,0,2.41000008583069,0.0399999991059303,1.96000003814697,0,29,1,180,839,2291,Tue,Weekday,210,0.7998093422306959,Moderate
4445114986,2016-04-27,7243,5.03000020980835,5.03000020980835,0,2.61999988555908,0.0299999993294477,2.38000011444092,0,32,1,194,839,2361,Wed,Weekday,227,0.7870544090056285,Moderate
4445114986,2016-04-28,4493,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,236,762,2203,Thu,Weekday,236,0.7635270541082164,Low
4445114986,2016-04-29,4676,3.14000010490417,3.14000010490417,0,0,0,3.13000011444092,0,0,0,226,1106,2196,Fri,Weekday,226,0.8303303303303303,Low
4445114986,2016-04-30,6222,4.17999982833862,4.17999982833862,0,0,0,4.17999982833862,0,0,0,290,797,2363,Sat,Weekend,290,0.7332106715731371,Moderate
4445114986,2016-05-01,5232,3.50999999046326,3.50999999046326,0,0,0,3.50999999046326,0,0,0,240,741,2246,Sun,Weekend,240,0.7553516819571865,Moderate
4445114986,2016-05-02,6910,4.75,4.75,0,2.21000003814697,0.189999997615814,2.34999990463257,0,27,4,200,667,2336,Mon,Weekday,231,0.7427616926503341,Moderate
4445114986,2016-05-03,7502,5.17999982833862,5.17999982833862,0,2.48000001907349,0.109999999403954,2.57999992370605,0,30,2,233,725,2421,Tue,Weekday,265,0.7323232323232324,Moderate
4445114986,2016-05-04,2923,1.96000003814697,1.96000003814697,0,0,0,1.96000003814697,0,0,0,180,897,2070,Wed,Weekday,180,0.8328690807799443,Low
4445114986,2016-05-05,3800,2.54999995231628,2.54999995231628,0,0.119999997317791,0.239999994635582,2.1800000667572,0,2,6,185,734,2120,Thu,Weekday,193,0.7918015102481122,Low
4445114986,2016-05-06,4514,3.02999997138977,3.02999997138977,0,0,0,3.02999997138977,0,0,0,229,809,2211,Fri,Weekday,229,0.779383429672447,Low
4445114986,2016-05-07,5183,3.58999991416931,3.58999991416931,0,2.13000011444092,0.189999997615814,1.25,0,26,4,108,866,2123,Sat,Weekend,138,0.8625498007968128,Moderate
4445114986,2016-05-08,7303,4.90000009536743,4.90000009536743,0,0,0.25,4.65000009536743,0,0,8,308,733,2423,Sun,Weekend,316,0.6987607244995233,Moderate
4445114986,2016-05-09,5275,3.53999996185303,3.53999996185303,0,0,0,3.53999996185303,0,0,0,266,641,2281,Mon,Weekday,266,0.7067254685777288,Moderate
4445114986,2016-05-10,3915,2.63000011444092,2.63000011444092,0,0,0,2.63000011444092,0,0,0,231,783,2181,Tue,Weekday,231,0.772189349112426,Low
4445114986,2016-05-11,9105,6.1100001335144,6.1100001335144,0,2.25,1,2.85999989509583,0,34,22,232,622,2499,Wed,Weekday,288,0.6835164835164835,Moderate
4445114986,2016-05-12,768,0.519999980926514,0.519999980926514,0,0,0,0.519999980926514,0,0,0,58,380,1212,Thu,Weekday,58,0.867579908675799,Low
4558609924,2016-04-12,5135,3.39000010490417,3.39000010490417,0,0,0,3.39000010490417,0,0,0,318,1122,1909,Tue,Weekday,318,0.7791666666666667,Moderate
4558609924,2016-04-13,4978,3.28999996185303,3.28999996185303,0,1.24000000953674,0.439999997615814,1.61000001430511,0,19,7,127,1287,1722,Wed,Weekday,153,0.89375,Low
4558609924,2016-04-14,6799,4.48999977111816,4.48999977111816,0,0,0,4.48999977111816,0,0,0,279,1161,1922,Thu,Weekday,279,0.80625,Moderate
4558609924,2016-04-15,7795,5.15000009536743,5.15000009536743,0,0.589999973773956,0.839999973773956,3.73000001907349,0,17,30,262,1131,2121,Fri,Weekday,309,0.7854166666666667,Moderate
4558609924,2016-04-16,7289,4.82000017166138,4.82000017166138,0,0.550000011920929,0.75,3.5,0,8,12,308,1112,1997,Sat,Weekend,328,0.7722222222222223,Moderate
4558609924,2016-04-17,9634,6.40000009536743,6.40000009536743,0,0.550000011920929,1.13999998569489,4.71000003814697,0,7,19,304,1110,2117,Sun,Weekend,330,0.7708333333333334,Moderate
4558609924,2016-04-18,8940,5.90999984741211,5.90999984741211,0,0.980000019073486,0.930000007152557,4,0,14,15,331,1080,2116,Mon,Weekday,360,0.75,Moderate
4558609924,2016-04-19,5401,3.5699999332428,3.5699999332428,0,0.0500000007450581,0.360000014305115,3.16000008583069,0,1,9,248,1182,1876,Tue,Weekday,258,0.8208333333333333,Moderate
